x_ 1, x_ 2, x_ 3, x_ 4, x_ 5, x_ 6, x_ 7, x_ 8, x_ 9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, x_68, x_69, x_70, x_71, x_72, x_73, x_74, x_75, x_76, x_77, x_78, x_79, x_80, x_81, x_82, x_83, x_84, x_85, x_86, x_87, x_88, x_89, x_90, x_91, x_92, x_93, x_94, x_95, C_ 1, C_ 2, C_ 3, C_ 4, C_ 5
28.273337, NaN, -11.639662, NaN, -8.712601, -2.205440, NaN, 15.223183, 1.224075, 11.716295, 1.154568, -2.542260, 14.567071, -10.008825, -3.082547, 7.592130, 13.508305, 13.442710, 13.467506, -22.193557, 9.785455, 2.808309, 33.409841, 16.921028, NaN, 6.133256, 18.257016, 10.697937, -8.894669, NaN, -11.711953, -9.017336, -12.172228, -15.260785, -9.614012, -3.033765, -4.002819, -3.093944, 4.489142, -9.411806, 12.103212, 9.232287, NaN, -15.280539, -7.129270, -17.508650, 0.503376, 6.512169, 12.896486, NaN, -10.294967, 13.186934, 9.939745, 7.579123, 4.737521, 10.831284, -0.822098, 17.161460, 15.647902, NaN, 8.976849, -6.344035, 13.559829, 8.959147, 10.044640, 9.142957, NaN, NaN, -20.859575, NaN, 4.723001, -3.914922, 9.746931, -4.490726, -9.875925, 25.141434, -6.359955, NaN, 9.395592, 7.036102, NaN, -8.910454, 4.609194, 10.553107, NaN, 20.292270, 3.043585, 12.877130, -6.084823, -8.395530, -14.015852, 5.680175, -14.723070, 24.596442, NaN, NaN, H, G, I, G
25.971849, 12.708023, -11.508496, NaN, -14.142157, -0.647651, -37.424414, 19.340826, NaN, 9.569164, -1.506084, NaN, 11.445344, -4.799061, -3.292098, 1.028565, NaN, 14.985620, 17.737618, -20.214017, 12.384134, 6.414790, 34.784474, 14.880902, 14.643083, 3.411597, 16.928489, NaN, -9.022512, -4.976373, -11.934494, -6.813770, -15.883236, -14.326137, -5.973952, -1.033862, NaN, NaN, 1.204007, -12.657435, 11.624002, 5.613127, NaN, -10.141863, NaN, -15.321841, 0.110363, -0.680107, 10.944778, -16.864669, -6.111180, 14.126190, 10.891599, 5.916256, 5.838663, 6.009948, -3.716028, 13.563651, 15.528339, 0.606331, 12.288663, -8.005194, 14.074996, 3.841045, 8.291837, NaN, 8.615759, -24.596676, -21.829254, 17.438810, 3.965381, -9.193850, NaN, 1.197183, -8.680522, 22.757255, -6.783075, 5.765534, 11.525158, 9.645376, 14.041998, NaN, NaN, 10.390956, 8.649730, 18.001195, -3.220182, 11.400404, -2.907273, -4.749880, -9.262389, 4.573140, -18.699092, 24.501997, -13.900874, NaN, H, I, I, I
23.762908, 6.257925, -6.786139, -11.593668, -18.402312, -4.144674, -41.568996, 10.773070, -10.122678, 6.034693, -2.419282, -7.504761, 4.858506, -9.709795, -2.054589, 0.695382, 9.119390, 7.913082, 7.954351, -23.165849, 8.077396, 1.393545, 24.679804, 10.842972, 9.834210, -4.584879, 10.179810, NaN, -12.024862, -11.182132, -17.365389, -11.657183, -19.723033, -25.328101, -17.619297, -6.196217, NaN, -3.350484, -1.087030, -12.709552, 10.440980, 0.532597, NaN, NaN, NaN, -16.454903, -3.558560, -2.434533, 8.030200, -22.752107, -13.639274, 12.319981, 4.509308, 3.248364, -1.287232, 2.101887, -8.780776, NaN, 6.514573, NaN, 9.326620, -12.732796, 6.664231, 3.074957, 4.997316, 10.676438, 2.557273, NaN, -31.070633, 8.146894, -0.534593, -14.084595, 5.774177, -8.465626, NaN, 12.581336, NaN, -0.632086, 4.506543, 3.031285, 0.492631, -14.099649, 2.101114, 4.906454, 6.232821, 8.787881, NaN, 9.232808, -13.621599, -8.452460, -16.294206, 0.308661, -20.275080, 22.493642, -13.442881, NaN, H, G, K, NaN
21.484210, 13.846747, -13.005218, NaN, -15.579619, -0.402382, NaN, 15.940716, -4.340131, 8.096026, -1.711109, -5.758529, 10.800646, -6.091647, 0.732411, 2.900502, 8.883121, 6.532448, 14.313694, -24.181773, 8.367468, NaN, 33.666667, 14.548956, 14.044077, 2.050897, 16.215243, 10.609494, -11.008442, -3.631182, -13.509018, -9.940755, -17.509981, NaN, -12.710616, -4.969469, -5.712517, -1.867011, -0.065176, NaN, 9.361713, 5.115826, -13.813353, -11.401649, -10.245623, -14.429328, -3.049022, -1.536385, 5.442693, NaN, NaN, 15.802290, 4.250456, 2.475803, 1.972681, NaN, -4.398842, 14.302167, 13.818503, -0.647466, 15.365324, -10.578546, 13.668883, 3.219906, 7.574748, 10.347145, 6.077693, NaN, -21.047188, NaN, 3.870561, -10.008810, 11.217542, -6.196013, -11.186710, 16.668424, -8.109125, NaN, 7.741375, 7.852697, 4.956407, -11.653106, 0.401345, 7.866347, 8.357451, 16.318721, NaN, 10.914762, -9.075003, -4.720314, NaN, 5.739494, NaN, 23.444432, -10.808698, G, H, G, H, G
24.697606, NaN, -12.853606, -4.597014, -16.523187, -1.547285, -40.998978, 11.824666, -5.943710, 8.495863, -1.753000, NaN, 14.230171, -11.804370, -3.421711, 3.542194, 14.265818, 12.005813, 11.860694, -23.958561, 6.815185, 3.365346, 31.742738, 10.014018, 14.179727, NaN, 13.044208, 9.761739, NaN, -6.605296, -15.524515, -9.219210, NaN, -19.744311, -13.016768, -2.163370, -8.011217, 0.633725, NaN, -9.258351, 12.465763, 2.089870, -17.122252, -14.288112, NaN, -20.534805, -1.888892, -1.180053, 6.103709, -22.602221, NaN, 8.761508, 5.662624, NaN, 3.296447, 6.454137, -5.902201, 15.370888, 11.787038, NaN, 7.990018, -7.399292, 12.509240, NaN, 6.566184, 10.281880, 5.066557, -23.078391, -22.527521, 14.445231, 0.287392, -9.002604, 4.435030, NaN, -9.856488, 24.124583, NaN, -0.977398, 10.858766, 5.587208, 6.061642, NaN, -1.890040, 5.296120, 5.347128, 15.769259, -0.203365, 13.023490, -4.882173, -10.082881, -12.705896, 1.174803, NaN, 23.724806, -14.064172, J, H, H, G, H
25.297120, 11.283161, -9.637084, -4.008765, -16.702112, -8.755438, -38.399836, 15.040671, -6.583212, NaN, NaN, -7.484333, 9.067123, NaN, -0.402418, 4.127973, NaN, 12.907152, 10.960248, -27.111814, NaN, -4.038008, 34.205287, 15.164420, 14.705187, 1.530003, 15.170167, NaN, -6.719362, -5.821383, -21.935118, -6.053562, -13.641454, -16.176451, NaN, -4.847923, -3.975630, NaN, 4.556823, NaN, 14.087643, -0.636990, -12.393596, NaN, -11.999370, NaN, -4.347729, -1.635555, NaN, -25.422188, -10.244242, 7.405205, 3.995163, 1.901560, NaN, 3.216192, -3.765991, 11.142985, 12.237597, 3.649150, 7.004599, -2.759765, NaN, 4.476284, 7.933237, 10.055799, NaN, NaN, -21.400773, NaN, 2.564911, NaN, 3.705541, -9.081050, NaN, 16.349748, -12.762491, 6.361190, 11.597917, 7.918049, 2.365336, -8.231618, 7.890767, 9.560103, 11.199297, 14.545026, 3.007412, 13.580464, -8.555738, -9.223865, -17.975216, NaN, -14.433499, 25.167946, -10.371911, H, H, K, NaN, G
22.748395, 9.764690, -13.092422, -1.877858, -15.166740, -6.996705, -41.935572, 14.457239, -10.881102, 9.757162, -6.432983, -8.821652, 10.879577, NaN, -2.090278, 3.436635, 7.180397, 6.274019, 11.887311, -27.545088, 10.275383, 2.386699, 27.449293, 12.169359, 14.214362, 0.974322, 13.899355, NaN, -11.982788, NaN, -15.585878, -4.937367, -16.356795, -17.742520, -13.630205, -5.820901, -12.008048, -4.086677, -2.515463, -11.856794, NaN, 7.463043, -13.904469, -12.738552, -11.063032, -17.097393, NaN, -3.821886, 8.128703, -25.458431, -9.334263, NaN, 6.015084, -3.726968, 2.607457, 1.283861, -7.588784, 12.742923, NaN, -4.891799, 10.761666, -5.410472, 15.359607, 2.586378, 6.563638, NaN, 5.055835, -23.818029, -25.093747, 11.086538, NaN, -11.700720, 4.783443, -4.621066, -10.469075, 22.177505, -12.679456, 5.192578, NaN, 10.762590, 8.198552, -9.752330, 0.963071, NaN, 6.684423, 19.541474, -3.861957, 7.703645, -9.601068, NaN, -15.714105, 5.873660, -19.621210, 22.615567, -13.321274, J, NaN, K, H, G
19.394648, 10.310962, NaN, -10.598262, NaN, -4.297766, NaN, 16.414600, NaN, 10.291130, -1.534421, -8.244914, 8.856849, -8.679848, 0.112178, NaN, 12.342411, 12.842159, 10.611986, -25.936600, 7.960752, 1.593983, 32.525216, 12.148019, 9.836088, 2.761045, 15.421349, 11.007746, -4.586344, -3.932056, -17.764483, NaN, -18.827010, -16.528455, -13.405111, NaN, -4.397152, 2.821437, -0.238326, -10.736761, 11.426393, 3.363209, -12.262630, -8.404141, NaN, -18.786400, -2.954251, NaN, 5.171891, -20.507697, -8.634270, 9.640733, 6.788391, 6.778113, NaN, NaN, -3.701119, 15.931070, 9.346502, -0.475927, 10.934438, -8.028200, 13.170610, 4.232141, 8.244289, 14.834903, 4.829162, -24.598740, -22.827423, 7.706989, 4.891410, -7.971794, 6.704140, -2.996432, -11.221130, 16.157884, NaN, 2.051719, 8.744199, NaN, 7.010313, -12.088046, 3.539724, 9.079129, 3.009736, 14.848526, NaN, 10.654490, -5.897089, -6.678489, -14.689957, NaN, -15.412493, 23.462026, -12.153133, NaN, H, H, J, NaN
26.386268, 11.945702, -11.906292, -2.497587, NaN, NaN, -40.263524, 15.626984, -3.887309, 8.392375, 2.137887, -10.380274, 10.890805, -7.102400, NaN, 1.921889, NaN, 9.600092, 12.418571, -22.958478, 11.726873, 2.014707, NaN, 15.148925, 10.621609, 2.854328, NaN, 10.125449, -10.689311, -8.774138, -18.590843, NaN, NaN, NaN, -14.798608, -4.271572, -6.741921, -1.195729, -0.887322, -17.216036, 12.997589, 2.538058, -12.334655, NaN, NaN, NaN, -5.018475, -2.064352, 7.670456, -23.660959, -7.444118, 11.651099, 5.808479, 2.118490, -0.695084, 0.317872, -4.060645, 11.146514, NaN, 2.194683, 12.851452, -6.757194, 14.855631, 2.311579, 5.333910, NaN, 1.803805, -28.389694, -24.969237, 10.411314, 6.740985, NaN, NaN, -6.391747, -12.883164, 18.130770, -11.348337, 4.535397, 5.708526, 9.119470, 9.347315, -8.565992, 3.685118, 5.751136, 7.437179, NaN, -1.704899, 10.388895, -10.186127, -9.576108, -14.381963, 3.846180, -14.639100, 21.182637, -14.957028, K, H, I, H, H
25.127315, 12.519997, -9.313144, -4.494388, -11.962923, 0.626132, -37.155676, 14.197175, 0.633395, 9.016952, 2.232393, NaN, 11.132047, -8.667865, NaN, 3.121317, 11.039831, 10.656739, 18.345230, -22.378349, NaN, 6.542792, 36.434381, 18.706973, 15.144742, 0.310119, 14.918732, 15.399209, -7.218805, NaN, -11.771930, -7.986151, -15.360621, -13.734582, -8.056354, -3.847791, -4.679849, -0.755724, 4.111648, -11.824288, 10.395530, 5.399281, -7.162110, -11.900401, NaN, -15.644193, 1.876437, 0.228767, 9.804010, NaN, -7.648598, 13.814942, 7.013519, 4.472780, 3.032258, 8.377744, -0.510223, 17.281122, NaN, 1.555418, 14.643999, -5.904498, 11.416632, 6.047524, 6.351472, 11.833385, 5.738744, -23.872311, -23.037604, 9.568099, 8.325599, -6.638965, 10.822670, -4.186252, -8.645100, 17.101129, -5.390886, 7.713475, 8.991103, 9.986985, 11.040144, -9.790785, 5.005937, 5.871139, 10.982858, 21.365771, -0.625489, 16.919900, -8.084351, -7.433252, -15.899918, 2.001404, -15.935385, NaN, -10.624344, I, NaN, K, NaN, J
27.809679, 9.851173, -8.322422, -4.675249, -13.248070, NaN, NaN, 15.254889, -4.080938, 7.868444, -1.138020, -3.905698, 13.416166, -4.698964, NaN, 3.203850, 8.794807, 10.837227, 11.885282, -24.633838, NaN, 0.105376, 30.669284, 10.565897, NaN, -4.912549, 11.630119, 11.120248, -12.099381, -2.299349, -17.679283, -4.773744, -13.075333, -15.293771, -10.410207, 0.686889, -4.102777, -1.024272, -0.311404, -9.587136, 15.549284, 4.777371, -14.627785, -13.370293, -5.503958, -15.618085, NaN, 0.072084, NaN, -18.939106, NaN, 9.871437, 8.634845, 3.983314, 4.010711, 6.639008, -9.855529, 11.758902, 12.445494, NaN, 11.411785, -4.815608, 10.914232, 10.465752, 9.601501, 9.773855, 7.030707, -22.602664, NaN, 12.015893, 5.910044, -5.662375, 7.077772, NaN, -9.400616, 21.026976, -11.708418, 6.649058, 8.007345, 10.356962, 7.485694, -11.502655, NaN, 6.969071, 5.118803, 13.722168, 1.944710, 15.483771, -8.753667, -8.315957, -12.529864, 6.308732, -14.795850, 25.972684, NaN, J, H, H, K, I
18.753681, 3.727122, -13.852462, -8.133337, -18.750744, -4.986910, -43.046424, 13.973865, -4.284699, 6.194389, -0.429010, -9.344038, 13.315640, -10.440510, -3.910701, 0.791925, NaN, 5.044140, 8.713161, -24.825531, 3.669227, -3.209098, 30.622964, 12.948530, 10.829727, -0.882631, 11.469569, 6.371894, NaN, -10.312925, -18.225088, -11.288690, -14.341610, -18.047440, -13.786000, -6.909532, -7.514012, -1.942370, -0.214064, -15.690652, 14.588382, 3.196454, -14.923292, NaN, NaN, -19.164454, -3.324413, NaN, 4.132118, -22.928674, -12.716578, NaN, NaN, 1.880708, NaN, 1.320306, -9.656700, 8.404280, NaN, -0.836635, NaN, -9.450005, 10.704941, 2.090744, 6.499372, 4.264782, 3.660759, NaN, -22.528474, 5.010117, 0.388651, -11.642846, 4.887083, -8.906054, NaN, 17.371880, -12.050843, 0.421959, 6.943386, 3.010654, 4.288192, -13.177186, NaN, 2.159907, 7.075662, 15.411892, -1.073844, 9.823899, -11.376046, -14.493330, -16.317753, 4.126733, -21.796914, 22.083832, -13.984013, H, H, J, H, J
27.780494, 11.852031, -5.029405, -2.663700, -16.061582, -4.881724, -40.186255, 16.610931, -7.938621, 14.158393, -0.454865, -8.758045, 14.270167, NaN, 1.495600, 5.544868, 5.994287, 11.684893, NaN, -24.913742, 10.015108, 5.232917, 27.388489, 15.622622, NaN, NaN, 14.185666, 9.067877, -4.085706, -4.724299, -17.486237, -9.963785, -11.686416, -17.079491, -13.740014, NaN, -4.557305, 3.475430, -1.986701, -8.682054, 14.575477, 2.055626, -13.688306, -12.955655, -10.880385, -16.139832, 1.673860, -0.150223, 8.027888, -21.105875, -8.963979, 14.382523, NaN, NaN, -2.733333, 4.196799, NaN, 13.778143, 11.855922, 4.694481, 12.467167, -5.501123, 16.332503, 4.304845, 8.293865, 11.263266, 10.066229, -25.907275, -25.373892, 13.659693, 4.361141, -10.169683, 12.271607, -0.240272, -11.737763, 21.580713, -10.338481, NaN, 9.643183, NaN, 8.754374, NaN, 8.465718, NaN, 10.618434, 18.918288, 5.175630, 13.282547, -5.930207, -5.505278, -9.589181, NaN, -19.937530, 24.301997, -13.035554, K, H, I, G, NaN
24.968591, 10.950836, -4.510553, -0.642245, -14.913339, -3.512548, -41.534987, 13.419771, -8.346286, 8.860439, -1.181721, -6.333883, 16.814682, -6.998638, 0.086458, 1.959398, 9.473374, 9.604128, 9.255380, -24.481114, 11.080139, NaN, 31.653137, 11.972994, 11.409539, -0.350190, 12.239462, NaN, -12.913344, NaN, -16.955710, -6.946970, -15.602100, -18.219831, NaN, -5.646366, -6.710770, 0.860390, -1.927271, -13.777206, 8.501010, 4.664487, -16.920610, NaN, -8.073639, -19.444625, -6.289331, 1.155181, 5.485676, NaN, -9.089150, NaN, 4.603744, 4.321182, 1.122937, 3.786862, -8.736883, 8.644919, 9.529161, -0.439300, 10.364563, -9.834484, 14.136341, NaN, 6.995295, NaN, 2.344335, -27.242583, -28.064434, NaN, 1.032598, -7.593795, 8.482378, -5.928932, NaN, 20.328569, -12.068716, 5.405209, 12.859670, NaN, 8.893229, -11.845948, 1.898397, 7.569715, 7.100021, 12.918805, 2.112955, 11.405230, -7.606291, -5.983179, -9.492299, 4.844129, NaN, 22.287901, -16.417400, H, H, K, K, K
NaN, 6.185592, -13.384391, NaN, -18.472592, -1.922540, -43.630880, NaN, -9.320658, 4.809801, -3.955953, -8.282361, NaN, -7.230025, -3.487774, -0.323645, 9.099662, NaN, 11.431379, -25.815793, 4.431996, 0.247527, 29.505017, 12.705028, 12.446077, -0.215345, 14.078771, 4.665669, -14.135023, -7.645180, -16.149560, -5.538217, NaN, -15.535378, -14.079767, -8.957925, -7.962900, -3.477523, -4.114341, NaN, 11.731924, 5.161551, -17.870980, -12.864896, -12.957026, NaN, -4.834741, -1.828349, 8.154578, -19.274135, -9.484210, 6.219185, 2.987278, 0.989184, 2.697451, 1.862392, -11.494278, 6.821578, 11.277915, -1.691798, 6.895285, -10.702331, 9.763137, 4.402381, 6.831121, NaN, 8.449240, -25.049290, -22.441891, 9.752486, 1.369217, -15.409621, 2.179691, NaN, -16.880536, 17.925054, NaN, 4.809491, 7.045232, 6.208869, 1.262397, NaN, -1.737969, 2.717893, 6.521130, 12.614133, -1.609483, 8.242816, -9.826314, NaN, NaN, 4.107598, NaN, 22.631908, -13.343938, I, NaN, G, H, J
NaN, NaN, -6.349613, -1.028270, -15.222981, -0.037304, NaN, 15.725760, 0.216413, 13.717537, 3.312081, -4.517682, NaN, -6.247674, -3.061946, 6.021377, 9.223951, 14.252226, 14.721345, -23.008861, NaN, NaN, 31.342031, 21.258995, 17.328922, 4.843186, NaN, NaN, -7.033065, 1.498836, -14.520769, -4.262077, -10.532124, -14.646015, -11.898766, -0.782705, -5.002734, 3.718539, 1.605547, NaN, 14.243797, 7.565015, -9.481288, -14.164018, -4.570101, -17.177411, 0.423133, 6.376820, 8.059775, -17.159294, NaN, 15.445805, NaN, 7.016431, 1.800108, 7.192561, 0.692423, 18.186255, 15.790287, 2.753321, 11.801868, -4.374769, 14.087927, 8.602623, 7.223970, NaN, 9.243130, -23.547088, NaN, 12.579134, 4.563649, -8.566200, 13.935575, 0.741896, NaN, 23.303601, -7.964868, 11.294591, 8.165747, 8.121381, 8.206469, -10.084322, NaN, 7.543684, 4.779060, 22.897506, 3.349965, 13.096600, -5.194637, -5.160738, -13.883222, 3.531208, -12.867956, NaN, -13.893807, I, H, J, K, J
23.970324, NaN, -11.987872, NaN, -17.373762, -3.719766, -34.386333, 17.525809, -2.577524, 11.347654, 1.703468, -9.700870, 10.781730, -4.044223, -2.775956, 4.118620, 11.815918, 14.987310, 14.549596, -23.795313, 8.762305, -0.666392, 32.745374, 12.995922, 14.191317, NaN, 14.734017, 10.879376, -4.013214, -6.814325, -15.313464, -5.741876, -13.204700, -17.749167, -9.151083, -0.772301, -5.292291, -2.538701, -1.527263, -11.500986, 12.726604, 4.967356, -10.768779, -9.167524, -9.929729, NaN, -1.089687, 2.766860, 10.258981, -21.204618, -7.638430, 11.260664, 10.449071, 1.394010, 3.019939, 5.035741, -7.176841, 13.193183, NaN, -0.634268, 11.389451, -5.616024, 13.356321, 5.650905, 12.716751, 10.735515, 6.866095, -24.961923, -18.715249, 9.764328, 4.851192, -5.788809, NaN, NaN, -8.652518, NaN, -7.293823, 7.447431, 11.883427, NaN, 11.882550, -9.307361, 9.228610, 11.960340, 6.973435, 17.653472, 0.951447, 10.740442, -6.716087, -3.874485, -9.897992, 9.337985, NaN, 24.759236, -14.492640, G, H, I, J, K
19.855584, NaN, -8.776879, -1.829142, -16.434135, -4.998105, -42.707188, 11.964181, -7.767300, NaN, -2.690561, -8.988625, 10.798369, -12.241380, -2.920314, 2.425392, 13.645502, 9.575159, 11.114827, -24.749518, 5.440953, -3.839684, NaN, 15.665149, 11.272028, 5.526686, 13.042330, 8.127046, -9.354154, -7.039835, -13.897573, -10.215589, -16.512410, -18.419089, -9.973729, -4.920060, -8.837212, -3.048620, 1.809807, -13.290858, 9.036175, 3.304058, -11.921323, NaN, -11.880717, -20.334333, -4.561606, 0.176445, 5.073422, -19.541508, -13.656549, NaN, 5.737345, 6.012304, 0.718180, 4.906571, NaN, 11.476247, 12.130310, -1.522918, 13.563339, -10.169772, 11.059148, 0.374966, 4.429906, 8.727890, 6.257361, -30.269324, -21.780400, 6.530048, -1.558288, -12.361239, 8.590248, -4.204265, -12.631457, NaN, NaN, 4.715932, 9.177927, 2.441042, 6.993286, -12.549948, 4.120541, 6.586499, 5.656710, 18.573476, 0.727613, 13.654525, -7.615972, -10.808768, -14.513242, 3.470217, -18.953890, 21.530387, -15.734048, H, H, G, I, K
31.421706, 11.584191, -10.734804, -4.223327, -17.141752, -6.210915, -40.690840, 16.060276, -12.244452, 5.202438, -3.907413, -12.701752, NaN, NaN, NaN, 2.894374, NaN, 8.870806, 12.919360, NaN, 11.585895, -0.568503, 24.765101, 9.715093, NaN, 0.860687, NaN, 8.711985, -7.255134, -10.159270, -17.447858, -8.779863, -16.902405, NaN, -17.938144, -2.776785, -7.420557, -3.987900, -2.454380, -11.753165, 5.721126, 5.358062, -15.725176, -16.631058, -10.449811, -20.744628, -3.073873, -0.951659, NaN, -26.253021, -7.438090, 12.340655, 4.745297, -0.719546, -4.005841, 1.958945, -6.662834, 10.506032, 10.192565, -0.355341, 9.343283, -11.926423, 15.819352, 3.151223, 5.933283, 5.901644, 6.672783, -31.618302, -28.916013, 11.951597, NaN, -8.163201, 5.414673, -6.178038, -14.144751, 19.823362, -12.730410, 4.042567, 5.233169, 2.811018, 9.745563, -10.893223, 5.034526, 10.520630, 9.049577, 15.069148, NaN, 8.658361, -11.374078, NaN, -16.385460, NaN, -20.630882, 15.981590, NaN, K, NaN, I, I, G
19.361875, 9.813778, -10.145802, NaN, -19.272321, -0.599437, -40.429325, NaN, -6.650643, 5.807382, NaN, NaN, 14.159676, -5.034379, 1.066055, 0.969567, 15.009453, 10.151797, NaN, -22.570295, 8.876616, 6.002782, 35.693470, 14.522456, 15.147924, 1.795170, 14.700647, 9.791520, -10.277457, -7.164007, NaN, -6.866584, -19.210402, -19.143577, -12.174478, -4.236576, -2.705735, 4.070654, -2.480989, -12.021695, 13.600690, 2.733833, -16.714208, -10.803389, -7.520931, -18.257100, -3.609539, -3.582411, 8.280310, NaN, -5.884638, 10.916883, 5.839207, 6.262468, 2.108279, 10.235326, -8.511116, 14.498903, 10.266807, 0.605756, 12.743959, -10.090477, 15.399016, 7.309805, 8.208110, NaN, 2.834784, NaN, -22.047422, NaN, NaN, NaN, 9.999969, -4.083676, -12.212502, NaN, -8.580241, NaN, 12.832472, 6.713739, 7.240596, -14.213737, -1.465469, 2.512237, 3.280874, 15.552207, -1.256578, 12.245122, -6.116767, NaN, -16.950858, 0.508692, NaN, 25.160071, -12.968656, H, H, G, NaN, J
26.261458, 11.284862, -9.405794, 1.963597, NaN, -1.713987, -38.575517, 20.969144, NaN, 8.666480, -1.487505, -2.109874, 16.930555, -5.350886, 1.478896, 1.507301, NaN, 14.018387, 18.171462, -22.945157, 11.406998, 5.154814, 34.288151, 18.817099, NaN, 7.339275, 20.616615, 9.344812, -11.314851, -0.233102, -13.333013, -1.222462, NaN, -12.273551, -8.551906, -2.513426, NaN, 0.850659, 6.217541, -11.373114, 14.901178, 4.554176, -12.748397, NaN, -4.264928, -17.680585, 0.187309, 2.778154, 8.685647, -18.635877, -4.510110, 11.716159, 11.666215, 3.676063, 5.406805, NaN, -3.116447, 10.754286, 10.616064, 0.296209, 12.223027, -4.459992, NaN, 2.427591, 5.326126, 13.916793, 7.247590, -22.640145, -21.306720, 13.566196, 6.757931, -10.068019, 11.972211, -1.947719, -7.874273, 21.291781, -11.876556, 9.507889, 14.968858, 6.569057, 8.514603, -7.164495, NaN, 9.660767, 7.643314, 23.866832, 3.579159, NaN, -3.153539, -8.966260, -9.875124, 7.900008, -11.019492, 26.872421, -13.189517, G, H, J, J, NaN
28.764613, 13.538936, -9.130354, -1.564737, -11.145434, -4.609410, -40.872330, 14.130117, -3.467283, 8.986768, 1.666508, -6.256759, 12.982623, -13.193929, -2.168597, 8.803808, NaN, 12.645248, 11.910806, -20.059667, 13.102293, 3.529269, 33.698356, 19.486610, NaN, NaN, NaN, 13.139120, -10.818695, -4.923297, NaN, -7.109482, -17.605221, -16.344119, NaN, -6.141861, -9.438271, 1.223032, 4.016313, -10.115911, 14.165012, 8.050943, -9.984960, NaN, -9.238237, -18.522417, -0.170532, NaN, 14.366853, -21.376479, -7.966589, 15.569347, 8.070939, 6.116968, NaN, 6.636708, -2.408224, 13.220266, 11.088310, 3.300433, 11.270620, -7.820126, 12.023604, 4.222671, 7.784353, 10.538586, 4.761551, -22.812986, -20.641541, 10.220956, 8.074973, -9.829921, 11.178417, -5.220526, -12.246860, 19.266230, -12.146297, NaN, 8.684464, 6.109590, 8.434231, -9.581573, NaN, 9.946205, 6.146114, NaN, 0.579033, 15.846058, -5.325058, NaN, -10.869310, 7.015204, -11.417769, 25.561631, -9.584660, G, H, K, I, H
23.759422, NaN, -10.152821, -3.417958, -18.852082, -1.164097, -37.103732, NaN, -1.312372, 7.155624, -1.389309, -5.360585, 12.505454, -4.104608, -3.031267, -1.920606, 12.518120, 10.334422, 12.863428, -22.026297, 8.656849, 2.440955, 32.657718, 9.539667, NaN, NaN, NaN, 5.468314, -12.652465, -5.496541, -12.938720, -9.995652, -14.226631, -16.600058, -12.946257, -6.248466, -3.412914, -2.419022, -0.840389, -10.853893, 7.273641, 3.192408, -16.599000, NaN, -10.133193, -16.956292, -2.969935, 1.759984, 5.438420, -20.748890, NaN, 10.246218, NaN, 2.043654, 2.697337, NaN, -7.022393, 13.038607, 11.879268, NaN, 12.054043, -11.129433, 16.256876, 3.849507, 8.649041, 9.602920, 6.445564, -27.450897, -24.243581, NaN, 3.851390, -9.286355, 8.213062, NaN, -11.552611, 16.448496, -7.143988, 2.722883, 9.252995, NaN, 5.754768, NaN, 0.980781, 7.714066, NaN, 17.322947, 0.652922, 9.710315, -11.239736, NaN, -14.983445, 4.582815, -15.059831, 22.276648, NaN, I, H, K, I, H
